ele,time,extensions/speed,extensions/course,extensions/hAcc,extensions/vAcc,_lon,_lat
50.416748,2024-07-29T22:39:35Z,0.014485,307.126668,1.678153,0.825067,-73.613963,45.559048
50.416714,2024-07-29T22:39:36Z,0.022698,307.396627,1.688619,0.825092,-73.613963,45.559048
50.413994,2024-07-29T22:39:37Z,0.033754,306.899730,1.709883,0.825125,-73.613963,45.559048
50.409061,2024-07-29T22:39:38Z,0.048440,306.744790,1.728940,0.825164,-73.613963,45.559048
50.401477,2024-07-29T22:39:39Z,0.066448,306.714180,1.744099,0.825218,-73.613964,45.559048
50.375570,2024-07-29T22:39:40Z,0.085149,307.051436,1.756683,0.825285,-73.613965,45.559049
50.358424,2024-07-29T22:39:41Z,0.095770,308.307734,1.764970,0.825369,-73.613966,45.559049
50.339628,2024-07-29T22:39:42Z,0.078982,312.346652,1.762695,0.825450,-73.613967,45.559050
50.319015,2024-07-29T22:39:43Z,0.035718,312.080694,1.752914,0.825533,-73.613967,45.559050
50.296337,2024-07-29T22:39:44Z,0.024286,152.378747,1.764408,0.825619,-73.613967,45.559050
50.271485,2024-07-29T22:39:45Z,0.054829,225.654907,1.787987,0.825701,-73.613967,45.559050
50.244691,2024-07-29T22:39:46Z,0.082628,221.089617,1.782551,0.825779,-73.613968,45.559049
50.240011,2024-07-29T22:39:47Z,0.093260,203.129544,1.761054,0.825853,-73.613969,45.559049
50.238046,2024-07-29T22:39:48Z,0.085995,193.675817,1.755822,0.825921,-73.613969,45.559048
50.239586,2024-07-29T22:39:49Z,0.073363,179.687902,1.741838,0.825981,-73.613969,45.559047
50.245449,2024-07-29T22:39:50Z,0.060406,158.864279,1.723259,0.826030,-73.613969,45.559047
50.272273,2024-07-29T22:39:51Z,0.032629,152.968892,1.733733,0.826065,-73.613969,45.559046
50.306887,2024-07-29T22:39:52Z,0.022701,120.375887,1.748486,0.826081,-73.613968,45.559046
50.349129,2024-07-29T22:39:53Z,0.040140,96.204742,1.719067,0.826079,-73.613968,45.559046
50.398713,2024-07-29T22:39:54Z,0.063806,89.583198,1.698948,0.826060,-73.613967,45.559046
50.455058,2024-07-29T22:39:55Z,0.089278,87.819910,1.692564,0.826025,-73.613966,45.559046
50.515644,2024-07-29T22:39:56Z,0.108805,88.235771,1.692163,0.825977,-73.613965,45.559046
50.577106,2024-07-29T22:39:57Z,0.105504,91.059516,1.699078,0.825918,-73.613964,45.559046
50.616738,2024-07-29T22:39:58Z,0.085879,97.787022,1.708990,0.825851,-73.613963,45.559046
50.660829,2024-07-29T22:39:59Z,0.072885,110.159655,1.713231,0.825796,-73.613962,45.559046
50.699853,2024-07-29T22:40:00Z,0.082820,123.137120,1.697015,0.825737,-73.613961,45.559045
50.740841,2024-07-29T22:40:01Z,0.097412,129.617568,1.690043,0.825683,-73.613960,45.559045
50.764657,2024-07-29T22:40:02Z,0.094555,135.827059,1.704196,0.825631,-73.613959,45.559044
50.781881,2024-07-29T22:40:03Z,0.120196,136.200046,1.714770,0.825590,-73.613958,45.559044
50.779581,2024-07-29T22:40:04Z,0.193518,131.889359,1.720400,0.825558,-73.613956,45.559043
50.779788,2024-07-29T22:40:05Z,0.366827,127.076932,1.717992,0.825535,-73.613953,45.559041
50.773783,2024-07-29T22:40:06Z,0.721273,123.269602,1.707715,0.825515,-73.613948,45.559038
50.764703,2024-07-29T22:40:07Z,1.387715,121.339804,1.690988,0.825499,-73.613936,45.559033
50.764171,2024-07-29T22:40:08Z,2.017302,122.234942,1.693162,0.825485,-73.613918,45.559025
50.746850,2024-07-29T22:40:09Z,2.612334,123.690106,1.688884,0.825465,-73.613893,45.559014
50.740131,2024-07-29T22:40:10Z,3.060492,125.135232,1.684900,0.825423,-73.613863,45.559000
50.742070,2024-07-29T22:40:11Z,3.064640,126.829278,1.673417,0.825357,-73.613831,45.558984
50.774971,2024-07-29T22:40:12Z,3.031239,126.310353,1.660845,0.825253,-73.613800,45.558967
50.821262,2024-07-29T22:40:13Z,2.861865,122.086475,1.651152,0.825109,-73.613769,45.558953
50.873756,2024-07-29T22:40:14Z,2.923889,118.056661,1.643747,0.824969,-73.613737,45.558940
50.927055,2024-07-29T22:40:15Z,2.934562,117.827866,1.637833,0.824821,-73.613703,45.558927
50.984013,2024-07-29T22:40:16Z,3.025871,117.451983,1.635288,0.824677,-73.613669,45.558915
51.045752,2024-07-29T22:40:17Z,2.944640,117.343333,1.632436,0.824539,-73.613635,45.558903
51.087276,2024-07-29T22:40:18Z,2.920068,117.851153,1.629507,0.824412,-73.613602,45.558891
51.123456,2024-07-29T22:40:19Z,2.822963,118.485941,1.626785,0.824296,-73.613569,45.558878
51.140788,2024-07-29T22:40:20Z,2.834193,117.772739,1.624604,0.824216,-73.613537,45.558866
51.167294,2024-07-29T22:40:21Z,2.791842,119.417001,1.624459,0.824170,-73.613506,45.558854
51.189786,2024-07-29T22:40:22Z,2.838198,118.706481,1.622007,0.824172,-73.613474,45.558842
51.227777,2024-07-29T22:40:23Z,2.837827,116.879382,1.620526,0.824238,-73.613442,45.558830
51.243999,2024-07-29T22:40:24Z,2.957155,119.649249,1.619680,0.824355,-73.613409,45.558818
51.245942,2024-07-29T22:40:25Z,2.959732,121.590618,1.617961,0.824537,-73.613377,45.558804
51.243261,2024-07-29T22:40:26Z,3.060667,122.881651,1.615926,0.824753,-73.613344,45.558790
51.226366,2024-07-29T22:40:27Z,2.989102,124.466287,1.613372,0.824971,-73.613312,45.558775
51.185820,2024-07-29T22:40:28Z,3.034475,127.180137,1.613166,0.825204,-73.613280,45.558759
51.161040,2024-07-29T22:40:29Z,3.000558,127.241670,1.612454,0.825436,-73.613249,45.558743
51.118149,2024-07-29T22:40:30Z,3.055447,125.936796,1.611626,0.825657,-73.613218,45.558726
51.081227,2024-07-29T22:40:31Z,3.016769,125.653313,1.610076,0.825875,-73.613187,45.558710
51.052448,2024-07-29T22:40:32Z,3.058608,126.328904,1.608089,0.826093,-73.613155,45.558694
51.031498,2024-07-29T22:40:33Z,2.959266,127.618202,1.609882,0.826302,-73.613125,45.558678
51.004174,2024-07-29T22:40:34Z,2.948179,129.325673,1.608538,0.826491,-73.613095,45.558662
50.986159,2024-07-29T22:40:35Z,2.784384,129.942529,1.609315,0.826655,-73.613067,45.558645
50.971094,2024-07-29T22:40:36Z,2.774373,130.051980,1.612657,0.826778,-73.613040,45.558629
50.961106,2024-07-29T22:40:37Z,2.737316,130.585443,1.614412,0.826869,-73.613013,45.558613
50.960149,2024-07-29T22:40:38Z,2.737034,130.834311,1.620035,0.826926,-73.612987,45.558597
50.964312,2024-07-29T22:40:39Z,2.484358,132.263883,1.630553,0.826948,-73.612962,45.558582
50.973896,2024-07-29T22:40:40Z,2.033822,133.859347,1.644419,0.826932,-73.612941,45.558568
50.988587,2024-07-29T22:40:41Z,1.483730,137.729596,1.658949,0.826881,-73.612925,45.558557
51.007762,2024-07-29T22:40:42Z,0.981210,142.794388,1.674976,0.826794,-73.612915,45.558548
51.030539,2024-07-29T22:40:43Z,0.386114,158.274181,1.683503,0.826672,-73.612910,45.558543
51.056021,2024-07-29T22:40:44Z,0.105453,215.817598,1.692360,0.826521,-73.612909,45.558541
51.083368,2024-07-29T22:40:45Z,0.108136,279.146288,1.699434,0.826347,-73.612910,45.558541
51.111758,2024-07-29T22:40:46Z,0.107984,304.488853,1.715817,0.826160,-73.612912,45.558541
51.140403,2024-07-29T22:40:47Z,0.089930,318.111325,1.715424,0.825969,-73.612913,45.558542
51.168592,2024-07-29T22:40:48Z,0.075558,327.675690,1.703976,0.825782,-73.612913,45.558542
51.195712,2024-07-29T22:40:49Z,0.061493,332.992271,1.689089,0.825604,-73.612914,45.558543
51.221298,2024-07-29T22:40:50Z,0.045232,335.866282,1.671873,0.825445,-73.612914,45.558543
51.245031,2024-07-29T22:40:51Z,0.030853,337.636890,1.658481,0.825304,-73.612914,45.558543
51.266714,2024-07-29T22:40:52Z,0.019916,338.806464,1.654096,0.825178,-73.612914,45.558544
51.319422,2024-07-29T22:40:53Z,0.011926,356.146886,1.659314,0.825069,-73.612914,45.558544
51.389019,2024-07-29T22:40:54Z,0.010393,22.623764,1.664394,0.824982,-73.612914,45.558544
51.462607,2024-07-29T22:40:55Z,0.015184,54.320108,1.665448,0.824925,-73.612914,45.558544
51.528367,2024-07-29T22:40:56Z,0.030572,72.990933,1.654193,0.824910,-73.612914,45.558544
51.596716,2024-07-29T22:40:57Z,0.052594,85.374386,1.666387,0.824936,-73.612913,45.558544
51.639396,2024-07-29T22:40:58Z,0.088128,94.548191,1.689201,0.824993,-73.612912,45.558544
51.681790,2024-07-29T22:40:59Z,0.146389,101.726168,1.709050,0.825078,-73.612911,45.558544
51.739939,2024-07-29T22:41:00Z,0.241603,108.079737,1.723065,0.825176,-73.612908,45.558543
51.811982,2024-07-29T22:41:01Z,0.399270,114.370356,1.729883,0.825253,-73.612905,45.558542
51.870791,2024-07-29T22:41:02Z,0.665080,120.949313,1.723525,0.825274,-73.612899,45.558540
51.950993,2024-07-29T22:41:03Z,1.122530,127.639402,1.703238,0.825265,-73.612889,45.558535
52.019923,2024-07-29T22:41:04Z,1.666390,133.135502,1.702162,0.825180,-73.612876,45.558527
52.087210,2024-07-29T22:41:05Z,2.023878,140.059739,1.702403,0.824951,-73.612860,45.558515
52.145627,2024-07-29T22:41:06Z,2.517401,144.115282,1.692820,0.824535,-73.612842,45.558499
52.212925,2024-07-29T22:41:07Z,2.877009,144.403772,1.684358,0.823928,-73.612822,45.558479
52.286305,2024-07-29T22:41:08Z,3.068203,143.707339,1.674263,0.823138,-73.612800,45.558458
52.355794,2024-07-29T22:41:09Z,2.893040,141.587141,1.666831,0.822169,-73.612777,45.558436
52.434541,2024-07-29T22:41:10Z,2.754574,142.467556,1.663901,0.821087,-73.612754,45.558417
52.506834,2024-07-29T22:41:11Z,2.605835,142.264592,1.661990,0.819931,-73.612733,45.558398
52.581486,2024-07-29T22:41:12Z,2.587778,143.154474,1.662679,0.818751,-73.612712,45.558379
52.667047,2024-07-29T22:41:13Z,2.629850,144.028382,1.665001,0.817616,-73.612692,45.558360
52.747933,2024-07-29T22:41:14Z,2.750497,150.715893,1.664465,0.816566,-73.612674,45.558340
52.810821,2024-07-29T22:41:15Z,2.878307,156.636423,1.658477,0.815681,-73.612657,45.558317
52.859862,2024-07-29T22:41:16Z,2.989676,157.416354,1.651699,0.815025,-73.612643,45.558293
52.899329,2024-07-29T22:41:17Z,3.014076,156.894824,1.651016,0.814634,-73.612628,45.558268
52.924113,2024-07-29T22:41:18Z,3.007947,153.034246,1.647988,0.814531,-73.612612,45.558244
52.942611,2024-07-29T22:41:19Z,2.983910,148.187496,1.640089,0.814681,-73.612593,45.558221
52.942023,2024-07-29T22:41:20Z,2.932891,142.512279,1.630827,0.815066,-73.612572,45.558199
52.945554,2024-07-29T22:41:21Z,2.855012,140.437464,1.622214,0.815614,-73.612549,45.558178
52.929803,2024-07-29T22:41:22Z,2.850552,142.280807,1.613367,0.816271,-73.612527,45.558158
52.911560,2024-07-29T22:41:23Z,2.700625,145.885095,1.605111,0.817016,-73.612506,45.558138
52.881940,2024-07-29T22:41:24Z,2.544650,157.671762,1.600223,0.817807,-73.612491,45.558118
52.833284,2024-07-29T22:41:25Z,2.385253,173.995390,1.600640,0.818571,-73.612483,45.558096
52.778465,2024-07-29T22:41:26Z,2.364428,192.756098,1.600771,0.819258,-73.612485,45.558075
52.744796,2024-07-29T22:41:27Z,2.407575,212.091426,1.599513,0.819837,-73.612496,45.558056
52.676753,2024-07-29T22:41:28Z,2.662105,225.195508,1.600558,0.820318,-73.612517,45.558038
52.635056,2024-07-29T22:41:29Z,2.976229,233.112607,1.599341,0.820730,-73.612544,45.558022
52.568431,2024-07-29T22:41:30Z,3.294853,235.290312,1.601871,0.821109,-73.612576,45.558005
52.520689,2024-07-29T22:41:31Z,3.361448,237.541133,1.601513,0.821464,-73.612612,45.557989
52.464002,2024-07-29T22:41:32Z,3.388531,238.141496,1.601971,0.821811,-73.612649,45.557972
52.408317,2024-07-29T22:41:33Z,3.270635,236.143806,1.602672,0.822178,-73.612684,45.557956
52.366305,2024-07-29T22:41:34Z,3.212086,233.480509,1.604144,0.822564,-73.612718,45.557939
52.296368,2024-07-29T22:41:35Z,3.039565,235.074279,1.604873,0.822952,-73.612751,45.557923
52.252107,2024-07-29T22:41:36Z,3.013083,238.220559,1.599750,0.823320,-73.612783,45.557908
52.189773,2024-07-29T22:41:37Z,2.912046,238.957235,1.596101,0.823670,-73.612816,45.557894
52.167656,2024-07-29T22:41:38Z,2.990875,236.210881,1.594330,0.823994,-73.612848,45.557880
52.133849,2024-07-29T22:41:39Z,3.007861,232.328685,1.593825,0.824310,-73.612879,45.557864
52.083196,2024-07-29T22:41:40Z,3.114026,231.075176,1.595815,0.824620,-73.612910,45.557847
52.055630,2024-07-29T22:41:41Z,3.137777,227.534965,1.590808,0.824946,-73.612940,45.557829
52.004789,2024-07-29T22:41:42Z,3.134433,226.256616,1.589452,0.825295,-73.612969,45.557810
51.974911,2024-07-29T22:41:43Z,2.948105,226.263809,1.588172,0.825662,-73.612998,45.557791
51.924147,2024-07-29T22:41:44Z,2.851974,226.823641,1.588567,0.826044,-73.613025,45.557773
51.909305,2024-07-29T22:41:45Z,2.802428,228.484992,1.591266,0.826411,-73.613051,45.557756
51.882901,2024-07-29T22:41:46Z,2.967542,231.876867,1.590077,0.826777,-73.613080,45.557739
51.861762,2024-07-29T22:41:47Z,3.008198,234.766954,1.591588,0.827102,-73.613111,45.557724
51.840378,2024-07-29T22:41:48Z,3.003601,238.049464,1.592966,0.827393,-73.613143,45.557709
51.808475,2024-07-29T22:41:49Z,3.011075,241.906403,1.595508,0.827638,-73.613176,45.557695
51.774211,2024-07-29T22:41:50Z,3.053317,246.186761,1.594184,0.827840,-73.613211,45.557683
51.725031,2024-07-29T22:41:51Z,3.076327,246.643650,1.592142,0.827998,-73.613247,45.557672
51.689212,2024-07-29T22:41:52Z,3.068952,245.395847,1.592617,0.828123,-73.613283,45.557661
51.673985,2024-07-29T22:41:53Z,2.976223,241.574678,1.595735,0.828246,-73.613318,45.557649
51.635815,2024-07-29T22:41:54Z,2.907781,240.816165,1.596960,0.828354,-73.613351,45.557636
51.615628,2024-07-29T22:41:55Z,2.961650,241.914432,1.592169,0.828440,-73.613384,45.557624
51.586108,2024-07-29T22:41:56Z,2.932430,242.465477,1.593724,0.828516,-73.613417,45.557611
51.540941,2024-07-29T22:41:57Z,2.955472,242.584658,1.591648,0.828574,-73.613451,45.557599
51.494204,2024-07-29T22:41:58Z,2.930264,241.926189,1.592727,0.828617,-73.613484,45.557587
51.439652,2024-07-29T22:41:59Z,2.959150,242.739981,1.594638,0.828647,-73.613518,45.557575
51.428649,2024-07-29T22:42:00Z,2.954995,242.330893,1.593188,0.828680,-73.613551,45.557562
51.420254,2024-07-29T22:42:01Z,2.971144,242.084893,1.591942,0.828712,-73.613585,45.557550
51.414181,2024-07-29T22:42:02Z,3.005609,240.528106,1.590695,0.828760,-73.613618,45.557537
51.407322,2024-07-29T22:42:03Z,3.059950,237.904315,1.590636,0.828814,-73.613652,45.557523
51.386246,2024-07-29T22:42:04Z,3.019595,234.135291,1.592899,0.828857,-73.613684,45.557508
51.365224,2024-07-29T22:42:05Z,2.988015,234.821964,1.596840,0.828884,-73.613715,45.557492
51.329351,2024-07-29T22:42:06Z,2.920484,239.164965,1.594722,0.828899,-73.613747,45.557477
51.299690,2024-07-29T22:42:07Z,2.959827,242.198026,1.590735,0.828892,-73.613779,45.557464
51.253459,2024-07-29T22:42:08Z,2.892180,242.600270,1.590154,0.828880,-73.613813,45.557452
51.228755,2024-07-29T22:42:09Z,2.936559,240.654918,1.592211,0.828859,-73.613846,45.557440
51.175466,2024-07-29T22:42:10Z,2.905614,236.943212,1.594417,0.828838,-73.613878,45.557426
51.121677,2024-07-29T22:42:11Z,2.994794,235.245418,1.594272,0.828807,-73.613909,45.557411
51.070273,2024-07-29T22:42:12Z,2.924582,233.595765,1.594564,0.828755,-73.613940,45.557396
51.007925,2024-07-29T22:42:13Z,2.902535,231.500523,1.596704,0.828693,-73.613969,45.557380
50.944104,2024-07-29T22:42:14Z,2.806782,230.578191,1.595031,0.828624,-73.613998,45.557364
50.864828,2024-07-29T22:42:15Z,2.868502,234.161077,1.593896,0.828539,-73.614027,45.557348
50.776831,2024-07-29T22:42:16Z,2.948700,241.607963,1.592227,0.828438,-73.614058,45.557334
50.657957,2024-07-29T22:42:17Z,3.095345,247.933917,1.591092,0.828331,-73.614093,45.557323
50.541257,2024-07-29T22:42:18Z,3.024778,245.265562,1.595153,0.828233,-73.614129,45.557312
50.411961,2024-07-29T22:42:19Z,3.071431,241.812770,1.597038,0.828129,-73.614164,45.557300
50.298537,2024-07-29T22:42:20Z,2.929748,238.133651,1.597908,0.828030,-73.614197,45.557286
50.177172,2024-07-29T22:42:21Z,2.970418,235.178157,1.594448,0.827945,-73.614228,45.557271
50.066018,2024-07-29T22:42:22Z,2.903875,234.974816,1.592253,0.827863,-73.614259,45.557256
49.968818,2024-07-29T22:42:23Z,2.931623,234.596916,1.592771,0.827842,-73.614290,45.557241
49.876097,2024-07-29T22:42:24Z,2.840390,233.210920,1.594180,0.827844,-73.614319,45.557226
49.781586,2024-07-29T22:42:25Z,2.939461,230.997282,1.591909,0.827867,-73.614349,45.557210
49.711314,2024-07-29T22:42:26Z,2.901592,229.185135,1.591962,0.827914,-73.614377,45.557193
49.641925,2024-07-29T22:42:27Z,3.021348,227.358537,1.591917,0.827986,-73.614405,45.557175
49.607766,2024-07-29T22:42:28Z,3.012047,225.334310,1.589428,0.828083,-73.614433,45.557156
49.583201,2024-07-29T22:42:29Z,3.085934,224.866485,1.586521,0.828190,-73.614461,45.557137
49.589317,2024-07-29T22:42:30Z,2.983236,224.290367,1.586606,0.828304,-73.614488,45.557118
49.610875,2024-07-29T22:42:31Z,2.967143,225.100135,1.584258,0.828423,-73.614515,45.557099
49.661571,2024-07-29T22:42:32Z,2.920951,225.577847,1.584010,0.828532,-73.614542,45.557080
49.708257,2024-07-29T22:42:33Z,3.016857,225.464624,1.587549,0.828636,-73.614569,45.557061
49.742320,2024-07-29T22:42:34Z,3.012050,224.546723,1.583366,0.828719,-73.614596,45.557042
49.783660,2024-07-29T22:42:35Z,3.017503,223.998501,1.582532,0.828782,-73.614623,45.557023
49.833367,2024-07-29T22:42:36Z,2.912178,223.145845,1.583322,0.828820,-73.614649,45.557004
49.913698,2024-07-29T22:42:37Z,2.902047,225.662039,1.582308,0.828838,-73.614675,45.556985
49.998171,2024-07-29T22:42:38Z,2.864486,226.144101,1.582634,0.828837,-73.614702,45.556967
50.095251,2024-07-29T22:42:39Z,2.949978,229.283484,1.583668,0.828814,-73.614730,45.556949
50.173763,2024-07-29T22:42:40Z,2.971362,232.008459,1.581422,0.828779,-73.614759,45.556933
50.268949,2024-07-29T22:42:41Z,3.036791,231.354788,1.582477,0.828727,-73.614789,45.556916
50.340084,2024-07-29T22:42:42Z,2.909505,228.715013,1.583815,0.828673,-73.614818,45.556899
50.411344,2024-07-29T22:42:43Z,2.957008,225.479686,1.585726,0.828611,-73.614845,45.556881
50.462793,2024-07-29T22:42:44Z,2.915542,223.216654,1.585063,0.828548,-73.614872,45.556862
50.513067,2024-07-29T22:42:45Z,2.932518,224.938186,1.583145,0.828476,-73.614898,45.556843
50.548690,2024-07-29T22:42:46Z,2.847794,227.195238,1.584222,0.828396,-73.614924,45.556825
50.567213,2024-07-29T22:42:47Z,2.845452,229.875761,1.586843,0.828307,-73.614951,45.556808
50.594346,2024-07-29T22:42:48Z,2.813896,233.527577,1.588886,0.828216,-73.614980,45.556792
50.607981,2024-07-29T22:42:49Z,2.872323,236.727428,1.588253,0.828131,-73.615010,45.556777
50.615317,2024-07-29T22:42:50Z,2.843122,234.664417,1.588584,0.828033,-73.615040,45.556763
50.606822,2024-07-29T22:42:51Z,2.778628,230.296759,1.587734,0.827929,-73.615069,45.556748
50.581916,2024-07-29T22:42:52Z,2.686522,224.410389,1.588379,0.827852,-73.615094,45.556731
50.565863,2024-07-29T22:42:53Z,2.759807,222.162852,1.589291,0.827773,-73.615118,45.556713
50.544839,2024-07-29T22:42:54Z,2.906789,221.575670,1.591990,0.827691,-73.615143,45.556694
50.548813,2024-07-29T22:42:55Z,3.044229,222.465433,1.590155,0.827604,-73.615168,45.556675
50.562087,2024-07-29T22:42:56Z,3.071117,223.076937,1.587201,0.827522,-73.615195,45.556654
50.580695,2024-07-29T22:42:57Z,3.044567,223.529408,1.589627,0.827451,-73.615222,45.556634
50.592552,2024-07-29T22:42:58Z,2.950976,222.882037,1.589740,0.827384,-73.615248,45.556615
50.602904,2024-07-29T22:42:59Z,2.903157,221.787784,1.590481,0.827331,-73.615273,45.556595
50.616503,2024-07-29T22:43:00Z,2.799753,224.570999,1.586807,0.827295,-73.615298,45.556577
50.626252,2024-07-29T22:43:01Z,2.786695,228.210995,1.586239,0.827270,-73.615324,45.556559
50.678075,2024-07-29T22:43:02Z,2.792833,228.509084,1.587372,0.827254,-73.615351,45.556543
50.717071,2024-07-29T22:43:03Z,2.789337,223.903822,1.585042,0.827236,-73.615377,45.556526
50.780160,2024-07-29T22:43:04Z,2.780554,217.974105,1.585329,0.827214,-73.615401,45.556507
50.836707,2024-07-29T22:43:05Z,2.788464,214.499772,1.584101,0.827186,-73.615422,45.556487
50.912743,2024-07-29T22:43:06Z,2.796255,217.637985,1.585331,0.827125,-73.615443,45.556467
50.967463,2024-07-29T22:43:07Z,2.874313,220.365969,1.586557,0.827015,-73.615466,45.556447
51.042633,2024-07-29T22:43:08Z,2.932986,224.113038,1.583181,0.826868,-73.615491,45.556428
51.097327,2024-07-29T22:43:09Z,2.912809,226.900798,1.583148,0.826681,-73.615518,45.556409
51.158475,2024-07-29T22:43:10Z,2.796423,230.209654,1.585650,0.826459,-73.615545,45.556392
51.213378,2024-07-29T22:43:11Z,2.727643,230.798977,1.589810,0.826194,-73.615573,45.556377
51.248921,2024-07-29T22:43:12Z,2.750413,230.407492,1.590782,0.825886,-73.615600,45.556361
51.285092,2024-07-29T22:43:13Z,2.688409,229.057982,1.589959,0.825540,-73.615627,45.556345
51.310879,2024-07-29T22:43:14Z,2.686208,228.933832,1.590546,0.825168,-73.615653,45.556329
51.329914,2024-07-29T22:43:15Z,2.687472,227.727095,1.593376,0.824783,-73.615679,45.556313
51.334350,2024-07-29T22:43:16Z,2.782820,225.803290,1.595136,0.824395,-73.615704,45.556296
51.340587,2024-07-29T22:43:17Z,2.810888,220.727685,1.595487,0.824023,-73.615729,45.556278
